node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,geometry
10001588,2604,-112.0818342,33.39606936,transit,,,POINT (-112.0818342 33.39606936)
10001589,2605,-112.0828648,33.48068493,transit,,,POINT (-112.0828648 33.48068493)
10001590,2606,-112.0828188,33.47696526,transit,,,POINT (-112.0828188 33.47696526)
10001591,2607,-112.0823115,33.42629123,transit,,,POINT (-112.0823115 33.42629123)
10001592,2608,-112.0824203,33.56392539,transit,,,POINT (-112.0824203 33.56392539)
10001593,2609,-112.0818625,33.40428929,transit,,,POINT (-112.0818625 33.40428929)
10001594,261,-111.9993376,33.50974416,transit,,,POINT (-111.9993376 33.50974416)
10001595,2610,-112.0823555,33.51340899,transit,,,POINT (-112.0823555 33.51340899)
10001596,2611,-112.0824363,33.43968837,transit,,,POINT (-112.0824363 33.43968837)
10001597,2612,-112.0823436,33.50619717,transit,,,POINT (-112.0823436 33.50619717)
10001598,2613,-112.0823564,33.54220124,transit,,,POINT (-112.0823564 33.54220124)
10001599,2614,-112.0823934,33.43595074,transit,,,POINT (-112.0823934 33.43595074)
10001600,2615,-112.0824938,33.46243728,transit,,,POINT (-112.0824938 33.46243728)
10001601,2617,-112.0823208,33.51828533,transit,,,POINT (-112.0823208 33.51828533)
10001602,2618,-112.0824877,33.46643806,transit,,,POINT (-112.0824877 33.46643806)
10001603,2619,-112.082313,33.53478783,transit,,,POINT (-112.082313 33.53478783)
10001604,262,-112.069005,33.50916322,transit,,,POINT (-112.069005 33.50916322)
10001605,2620,-112.0649469,33.48436746,transit,,,POINT (-112.0649469 33.48436746)
10001606,2621,-112.0653938,33.64457595,transit,,,POINT (-112.0653938 33.64457595)
10001607,2622,-112.0649829,33.54266647,transit,,,POINT (-112.0649829 33.54266647)
10001608,2623,-112.0653298,33.62978722,transit,,,POINT (-112.0653298 33.62978722)
10001609,2624,-112.0652556,33.61884262,transit,,,POINT (-112.0652556 33.61884262)
10001610,2625,-112.065114,33.56447271,transit,,,POINT (-112.065114 33.56447271)
10001611,2626,-112.0653456,33.64077951,transit,,,POINT (-112.0653456 33.64077951)
10001612,2627,-112.0650586,33.54903153,transit,,,POINT (-112.0650586 33.54903153)
10001613,2628,-112.0648507,33.52414221,transit,,,POINT (-112.0648507 33.52414221)
10001614,2629,-112.0651534,33.56087388,transit,,,POINT (-112.0651534 33.56087388)
10001615,263,-111.9946323,33.50970427,transit,,,POINT (-111.9946323 33.50970427)
10001616,2630,-112.0648848,33.5098472,transit,,,POINT (-112.0648848 33.5098472)
10001617,2631,-112.0648905,33.5132964,transit,,,POINT (-112.0648905 33.5132964)
10001618,2632,-112.065312,33.62623429,transit,,,POINT (-112.065312 33.62623429)
10001619,2633,-112.0651318,33.55695388,transit,,,POINT (-112.0651318 33.55695388)
10001620,2634,-112.0653104,33.62296775,transit,,,POINT (-112.0653104 33.62296775)
10001621,2635,-112.065063,33.56866895,transit,,,POINT (-112.065063 33.56866895)
10001622,2636,-112.0650668,33.45503528,transit,,,POINT (-112.0650668 33.45503528)
10001623,2637,-112.0649236,33.53862671,transit,,,POINT (-112.0649236 33.53862671)
10001624,2638,-112.0649888,33.4686387,transit,,,POINT (-112.0649888 33.4686387)
10001625,2639,-112.0652932,33.63823217,transit,,,POINT (-112.0652932 33.63823217)
10001626,264,-111.9912242,33.50955698,transit,,,POINT (-111.9912242 33.50955698)
10001627,2640,-112.0654213,33.64795237,transit,,,POINT (-112.0654213 33.64795237)
10001628,2641,-112.065059,33.5716636,transit,,,POINT (-112.065059 33.5716636)
10001629,2642,-112.0652453,33.61531364,transit,,,POINT (-112.0652453 33.61531364)
10001630,2643,-112.0648877,33.50588253,transit,,,POINT (-112.0648877 33.50588253)
10001631,2644,-112.0648666,33.49515203,transit,,,POINT (-112.0648666 33.49515203)
10001632,2645,-112.0651418,33.55887735,transit,,,POINT (-112.0651418 33.55887735)
10001633,2646,-112.064896,33.53130413,transit,,,POINT (-112.064896 33.53130413)
10001634,2647,-112.0649136,33.46614221,transit,,,POINT (-112.0649136 33.46614221)
10001635,2648,-112.0654139,33.6510133,transit,,,POINT (-112.0654139 33.6510133)
10001636,2649,-112.0648704,33.51708118,transit,,,POINT (-112.0648704 33.51708118)
10001637,265,-111.9861828,33.50934859,transit,,,POINT (-111.9861828 33.50934859)
10001638,2650,-112.0648774,33.52050918,transit,,,POINT (-112.0648774 33.52050918)
10001639,2651,-112.0650358,33.57553946,transit,,,POINT (-112.0650358 33.57553946)
10001640,2652,-112.0650519,33.55330076,transit,,,POINT (-112.0650519 33.55330076)
10001641,2653,-112.0649764,33.47348184,transit,,,POINT (-112.0649764 33.47348184)
10001642,2654,-112.0649179,33.53501589,transit,,,POINT (-112.0649179 33.53501589)
10001643,2655,-112.0650181,33.54588254,transit,,,POINT (-112.0650181 33.54588254)
10001644,2656,-112.0653617,33.63351544,transit,,,POINT (-112.0653617 33.63351544)
10001645,2658,-112.0652848,33.61175217,transit,,,POINT (-112.0652848 33.61175217)
10001646,2659,-112.0650582,33.45914518,transit,,,POINT (-112.0650582 33.45914518)
10001647,266,-111.9795372,33.5091193,transit,,,POINT (-111.9795372 33.5091193)
10001648,2660,-112.0648644,33.52773489,transit,,,POINT (-112.0648644 33.52773489)
10001649,2661,-112.0649197,33.48055238,transit,,,POINT (-112.0649197 33.48055238)
10001650,2663,-112.0649636,33.60821992,transit,,,POINT (-112.0649636 33.60821992)
10001651,2664,-112.0651137,33.56651835,transit,,,POINT (-112.0651137 33.56651835)
10001652,2666,-112.0649008,33.44865793,transit,,,POINT (-112.0649008 33.44865793)
10001653,2667,-112.0649264,33.49061008,transit,,,POINT (-112.0649264 33.49061008)
10001654,2669,-112.065004,33.57842606,transit,,,POINT (-112.065004 33.57842606)
10001655,267,-111.9600851,33.50177584,transit,,,POINT (-111.9600851 33.50177584)
10001656,2670,-112.0648413,33.58234598,transit,,,POINT (-112.0648413 33.58234598)
10001657,2671,-112.0649089,33.49852831,transit,,,POINT (-112.0649089 33.49852831)
10001658,2672,-112.0653288,33.63584136,transit,,,POINT (-112.0653288 33.63584136)
10001659,2674,-112.0649292,33.48801105,transit,,,POINT (-112.0649292 33.48801105)
10001660,2675,-112.0649015,33.50225016,transit,,,POINT (-112.0649015 33.50225016)
10001661,2676,-112.0649633,33.47629408,transit,,,POINT (-112.0649633 33.47629408)
10001662,268,-111.9472627,33.50191778,transit,,,POINT (-111.9472627 33.50191778)
10001663,2681,-112.2376814,33.47301119,transit,,,POINT (-112.2376814 33.47301119)
10001664,2682,-112.2377548,33.46577796,transit,,,POINT (-112.2377548 33.46577796)
10001665,2683,-112.2376565,33.48741073,transit,,,POINT (-112.2376565 33.48741073)
10001666,2684,-112.2376069,33.48040646,transit,,,POINT (-112.2376069 33.48040646)
10001667,2685,-112.2376421,33.47658602,transit,,,POINT (-112.2376421 33.47658602)
10001668,2687,-112.2376571,33.49183445,transit,,,POINT (-112.2376571 33.49183445)
10001669,2689,-112.2377119,33.46931035,transit,,,POINT (-112.2377119 33.46931035)
10001670,269,-111.9124063,33.50205497,transit,,,POINT (-111.9124063 33.50205497)
10001671,2690,-111.9017032,33.62225688,transit,,,POINT (-111.9017032 33.62225688)
10001672,2692,-111.8866472,33.57207278,transit,,,POINT (-111.8866472 33.57207278)
10001673,2693,-111.8872128,33.56945925,transit,,,POINT (-111.8872128 33.56945925)
10001674,2694,-111.886188,33.57393421,transit,,,POINT (-111.886188 33.57393421)
10001675,2695,-111.885765,33.577728,transit,,,POINT (-111.885765 33.577728)
10001676,2696,-111.8862107,33.58093878,transit,,,POINT (-111.8862107 33.58093878)
10001677,2697,-112.2551265,33.45874505,transit,,,POINT (-112.2551265 33.45874505)
10001678,2698,-112.2550761,33.45077939,transit,,,POINT (-112.2550761 33.45077939)
10001679,2699,-111.882546,33.59011997,transit,,,POINT (-111.882546 33.59011997)
10001680,270,-112.0643864,33.50912451,transit,,,POINT (-112.0643864 33.50912451)
10001681,2700,-111.8825536,33.58726722,transit,,,POINT (-111.8825536 33.58726722)
10001682,2703,-111.8825257,33.58321069,transit,,,POINT (-111.8825257 33.58321069)
10001683,2704,-111.8781751,33.59750893,transit,,,POINT (-111.8781751 33.59750893)
10001684,2705,-111.8782327,33.60088388,transit,,,POINT (-111.8782327 33.60088388)
10001685,2706,-111.8799106,33.59410704,transit,,,POINT (-111.8799106 33.59410704)
10001686,2707,-111.8782096,33.60860664,transit,,,POINT (-111.8782096 33.60860664)
10001687,2709,-111.8781587,33.60484418,transit,,,POINT (-111.8781587 33.60484418)
10001688,271,-111.904317,33.502065,transit,,,POINT (-111.904317 33.502065)
10001689,2710,-111.8781622,33.61191284,transit,,,POINT (-111.8781622 33.61191284)
10001690,2712,-111.8589886,33.31723669,transit,,,POINT (-111.8589886 33.31723669)
10001691,2713,-111.8567255,33.40323217,transit,,,POINT (-111.8567255 33.40323217)
10001692,2714,-111.8563347,33.41882161,transit,,,POINT (-111.8563347 33.41882161)
10001693,2715,-111.8561569,33.42710018,transit,,,POINT (-111.8561569 33.42710018)
10001694,2716,-111.8568049,33.40066817,transit,,,POINT (-111.8568049 33.40066817)
10001695,2717,-111.8564972,33.40804988,transit,,,POINT (-111.8564972 33.40804988)
10001696,2718,-111.8589281,33.30702089,transit,,,POINT (-111.8589281 33.30702089)
10001697,272,-111.9719896,33.50563375,transit,,,POINT (-111.9719896 33.50563375)
10001698,2720,-111.856955,33.39704397,transit,,,POINT (-111.856955 33.39704397)
10001699,2721,-111.8589585,33.31034402,transit,,,POINT (-111.8589585 33.31034402)
10001700,2722,-111.8589333,33.31400183,transit,,,POINT (-111.8589333 33.31400183)
10001701,2723,-111.8589735,33.33177928,transit,,,POINT (-111.8589735 33.33177928)
10001702,2724,-111.8564116,33.41538622,transit,,,POINT (-111.8564116 33.41538622)
10001703,2725,-111.8588883,33.34343016,transit,,,POINT (-111.8588883 33.34343016)
10001704,2726,-111.8588159,33.34144588,transit,,,POINT (-111.8588159 33.34144588)
10001705,2727,-111.8589705,33.3226752,transit,,,POINT (-111.8589705 33.3226752)
10001706,2728,-111.8569988,33.39368011,transit,,,POINT (-111.8569988 33.39368011)
10001707,2729,-111.8589343,33.3547638,transit,,,POINT (-111.8589343 33.3547638)
10001708,273,-111.9548678,33.50182911,transit,,,POINT (-111.9548678 33.50182911)
10001709,2730,-111.856248,33.42253317,transit,,,POINT (-111.856248 33.42253317)
10001710,2731,-111.8588558,33.33591912,transit,,,POINT (-111.8588558 33.33591912)
10001711,2735,-111.8414073,33.31747529,transit,,,POINT (-111.8414073 33.31747529)
10001712,2737,-111.8412712,33.30676408,transit,,,POINT (-111.8412712 33.30676408)
10001713,2739,-111.8413099,33.31024069,transit,,,POINT (-111.8413099 33.31024069)
10001714,274,-111.95695,33.50179138,transit,,,POINT (-111.95695 33.50179138)
10001715,2741,-111.8413581,33.31375598,transit,,,POINT (-111.8413581 33.31375598)
10001716,2742,-111.8415355,33.33114247,transit,,,POINT (-111.8415355 33.33114247)
10001717,2743,-111.8415133,33.3283388,transit,,,POINT (-111.8415133 33.3283388)
10001718,2744,-111.8413831,33.32144419,transit,,,POINT (-111.8413831 33.32144419)
10001719,2745,-111.8415258,33.33596242,transit,,,POINT (-111.8415258 33.33596242)
10001720,2746,-111.8416045,33.34412322,transit,,,POINT (-111.8416045 33.34412322)
10001721,2748,-111.8415764,33.34022922,transit,,,POINT (-111.8415764 33.34022922)
10001722,2749,-112.0346463,33.61426148,transit,,,POINT (-112.0346463 33.61426148)
10001723,275,-112.0730166,33.50913749,transit,,,POINT (-112.0730166 33.50913749)
10001724,2751,-112.0452553,33.58987744,transit,,,POINT (-112.0452553 33.58987744)
10001725,2754,-112.0306426,33.64092752,transit,,,POINT (-112.0306426 33.64092752)
10001726,2755,-112.037499,33.59720135,transit,,,POINT (-112.037499 33.59720135)
10001727,2756,-112.0531524,33.57915442,transit,,,POINT (-112.0531524 33.57915442)
10001728,2758,-112.0555414,33.57697454,transit,,,POINT (-112.0555414 33.57697454)
10001729,2759,-112.030502,33.62083809,transit,,,POINT (-112.030502 33.62083809)
10001730,276,-111.9515726,33.5018304,transit,,,POINT (-111.9515726 33.5018304)
10001731,2760,-112.0491777,33.58590721,transit,,,POINT (-112.0491777 33.58590721)
10001732,2761,-112.0646005,33.56813447,transit,,,POINT (-112.0646005 33.56813447)
10001733,2762,-112.0359939,33.60946896,transit,,,POINT (-112.0359939 33.60946896)
10001734,2763,-112.0306361,33.63580419,transit,,,POINT (-112.0306361 33.63580419)
10001735,2764,-112.030561,33.62668148,transit,,,POINT (-112.030561 33.62668148)
10001736,2765,-112.0307103,33.64824942,transit,,,POINT (-112.0307103 33.64824942)
10001737,2767,-112.0596577,33.57203141,transit,,,POINT (-112.0596577 33.57203141)
10001738,2768,-112.0369912,33.60071599,transit,,,POINT (-112.0369912 33.60071599)
10001739,2769,-112.0307083,33.65168979,transit,,,POINT (-112.0307083 33.65168979)
10001740,277,-111.9170079,33.50208981,transit,,,POINT (-111.9170079 33.50208981)
10001741,2770,-112.0573416,33.5753903,transit,,,POINT (-112.0573416 33.5753903)
10001742,2771,-112.0305419,33.62365668,transit,,,POINT (-112.0305419 33.62365668)
10001743,2773,-112.0511445,33.582859,transit,,,POINT (-112.0511445 33.582859)
10001744,2774,-112.0480533,33.58797998,transit,,,POINT (-112.0480533 33.58797998)
10001745,2775,-112.0354156,33.61190399,transit,,,POINT (-112.0354156 33.61190399)
10001746,2776,-112.0365164,33.60463651,transit,,,POINT (-112.0365164 33.60463651)
10001747,2777,-112.0419039,33.59299561,transit,,,POINT (-112.0419039 33.59299561)
10001748,2778,-112.0622928,33.5699455,transit,,,POINT (-112.0622928 33.5699455)
10001749,2780,-112.0307179,33.64544218,transit,,,POINT (-112.0307179 33.64544218)
10001750,2781,-111.8312989,33.41786606,transit,,,POINT (-111.8312989 33.41786606)
10001751,2783,-111.8312951,33.42596514,transit,,,POINT (-111.8312951 33.42596514)
10001752,2784,-111.8312017,33.43003547,transit,,,POINT (-111.8312017 33.43003547)
10001753,2785,-111.8313103,33.41542607,transit,,,POINT (-111.8313103 33.41542607)
10001754,2786,-111.8313236,33.42270215,transit,,,POINT (-111.8313236 33.42270215)
10001755,2787,-112.0737606,33.56074906,transit,,,POINT (-112.0737606 33.56074906)
10001756,2788,-112.0735725,33.50262815,transit,,,POINT (-112.0735725 33.50262815)
10001757,2789,-112.0736651,33.46319054,transit,,,POINT (-112.0736651 33.46319054)
10001758,279,-111.968377,33.50356314,transit,,,POINT (-111.968377 33.50356314)
10001759,2790,-112.0737771,33.54912523,transit,,,POINT (-112.0737771 33.54912523)
10001760,2791,-112.0735993,33.5150419,transit,,,POINT (-112.0735993 33.5150419)
10001761,2792,-112.0736317,33.49827986,transit,,,POINT (-112.0736317 33.49827986)
10001762,2793,-112.0736183,33.52829715,transit,,,POINT (-112.0736183 33.52829715)
10001763,2794,-112.0737623,33.56468968,transit,,,POINT (-112.0737623 33.56468968)
10001764,2795,-112.0735908,33.5243304,transit,,,POINT (-112.0735908 33.5243304)
10001765,2796,-112.349548,33.44150722,transit,,,POINT (-112.349548 33.44150722)
10001766,2798,-112.0735607,33.50975014,transit,,,POINT (-112.0735607 33.50975014)
10001767,2799,-112.3495585,33.44396668,transit,,,POINT (-112.3495585 33.44396668)
10001768,280,-111.9219748,33.50213019,transit,,,POINT (-111.9219748 33.50213019)
10001769,2802,-112.073633,33.49016883,transit,,,POINT (-112.073633 33.49016883)
10001770,2803,-112.0737275,33.56823162,transit,,,POINT (-112.0737275 33.56823162)
10001771,2804,-112.0736361,33.48440414,transit,,,POINT (-112.0736361 33.48440414)
10001772,2805,-112.0737115,33.45505806,transit,,,POINT (-112.0737115 33.45505806)
10001773,2806,-112.0736348,33.53872444,transit,,,POINT (-112.0736348 33.53872444)
10001774,2808,-112.073806,33.55685088,transit,,,POINT (-112.073806 33.55685088)
10001775,2809,-112.0735677,33.49535598,transit,,,POINT (-112.0735677 33.49535598)
10001776,281,-111.925363,33.502185,transit,,,POINT (-111.925363 33.502185)
10001777,2810,-112.0736522,33.49280853,transit,,,POINT (-112.0736522 33.49280853)
10001778,2811,-112.3495614,33.43831554,transit,,,POINT (-112.3495614 33.43831554)
10001779,2812,-112.0736209,33.53138951,transit,,,POINT (-112.0736209 33.53138951)
10001780,2813,-112.0736427,33.46615576,transit,,,POINT (-112.0736427 33.46615576)
10001781,2814,-112.0737062,33.45694916,transit,,,POINT (-112.0737062 33.45694916)
10001782,2815,-112.0735985,33.51706814,transit,,,POINT (-112.0735985 33.51706814)
10001783,2816,-112.073572,33.52047676,transit,,,POINT (-112.073572 33.52047676)
10001784,2818,-112.0737958,33.55318509,transit,,,POINT (-112.0737958 33.55318509)
10001785,2819,-112.0736364,33.53450761,transit,,,POINT (-112.0736364 33.53450761)
10001786,282,-112.0168489,33.50972987,transit,,,POINT (-112.0168489 33.50972987)
10001787,2820,-112.0736053,33.51240729,transit,,,POINT (-112.0736053 33.51240729)
10001788,2821,-112.07374,33.54594542,transit,,,POINT (-112.07374 33.54594542)
10001789,2822,-112.0736171,33.48822507,transit,,,POINT (-112.0736171 33.48822507)
10001790,2823,-112.0736491,33.46969188,transit,,,POINT (-112.0736491 33.46969188)
10001791,2824,-112.0737023,33.54245337,transit,,,POINT (-112.0737023 33.54245337)
10001792,2825,-112.0737182,33.45927555,transit,,,POINT (-112.0737182 33.45927555)
10001793,2826,-112.0735575,33.48088591,transit,,,POINT (-112.0735575 33.48088591)
10001794,2827,-112.0736269,33.4773899,transit,,,POINT (-112.0736269 33.4773899)
10001795,283,-112.011616,33.50978407,transit,,,POINT (-112.011616 33.50978407)
10001796,2834,-112.3495387,33.44903859,transit,,,POINT (-112.3495387 33.44903859)
10001797,2837,-112.0737301,33.45113904,transit,,,POINT (-112.0737301 33.45113904)
10001798,284,-111.9426613,33.50189025,transit,,,POINT (-111.9426613 33.50189025)
10001799,2840,-112.0737001,33.44901918,transit,,,POINT (-112.0737001 33.44901918)
10001800,2841,-112.0735932,33.50536534,transit,,,POINT (-112.0735932 33.50536534)
10001801,2844,-112.0736275,33.47335772,transit,,,POINT (-112.0736275 33.47335772)
10001802,2847,-112.0737413,33.56264311,transit,,,POINT (-112.0737413 33.56264311)
10001803,2849,-111.9307066,33.44093225,transit,,,POINT (-111.9307066 33.44093225)
10001804,285,-111.9289264,33.50206843,transit,,,POINT (-111.9289264 33.50206843)
10001805,2850,-111.9350083,33.4549633,transit,,,POINT (-111.9350083 33.4549633)
10001806,2856,-111.8397018,33.43967188,transit,,,POINT (-111.8397018 33.43967188)
10001807,2857,-111.8398119,33.41794211,transit,,,POINT (-111.8398119 33.41794211)
10001808,2858,-111.839798,33.42636027,transit,,,POINT (-111.839798 33.42636027)
10001809,2859,-111.8397615,33.43000376,transit,,,POINT (-111.8397615 33.43000376)
10001810,2860,-111.8397546,33.43269107,transit,,,POINT (-111.8397546 33.43269107)
10001811,2861,-111.8397282,33.4354501,transit,,,POINT (-111.8397282 33.4354501)
10001812,2862,-111.8396242,33.44854214,transit,,,POINT (-111.8396242 33.44854214)
10001813,2863,-111.8397576,33.41562892,transit,,,POINT (-111.8397576 33.41562892)
10001814,2864,-111.8396484,33.44439933,transit,,,POINT (-111.8396484 33.44439933)
10001815,2865,-111.8397693,33.42289385,transit,,,POINT (-111.8397693 33.42289385)
10001816,2866,-111.844609,33.4298921,transit,,,POINT (-111.844609 33.4298921)
10001817,2869,-111.8760892,33.30230931,transit,,,POINT (-111.8760892 33.30230931)
10001818,287,-111.907480,33.502059,transit,,,POINT (-111.907480 33.502059)
10001819,2870,-111.8761196,33.30662696,transit,,,POINT (-111.8761196 33.30662696)
10001820,2871,-111.8741584,33.42603778,transit,,,POINT (-111.8741584 33.42603778)
10001821,2872,-111.8761955,33.31379583,transit,,,POINT (-111.8761955 33.31379583)
10001822,2873,-111.8762931,33.33058536,transit,,,POINT (-111.8762931 33.33058536)
10001823,2874,-111.8762197,33.32478641,transit,,,POINT (-111.8762197 33.32478641)
10001824,2875,-111.8742347,33.41582734,transit,,,POINT (-111.8742347 33.41582734)
10001825,2876,-111.8741856,33.42251067,transit,,,POINT (-111.8741856 33.42251067)
10001826,2877,-111.8762399,33.31670528,transit,,,POINT (-111.8762399 33.31670528)
10001827,2878,-111.8762134,33.31091491,transit,,,POINT (-111.8762134 33.31091491)
10001828,2879,-111.876274,33.32684283,transit,,,POINT (-111.876274 33.32684283)
10001829,2880,-111.876213,33.32123086,transit,,,POINT (-111.876213 33.32123086)
10001830,2884,-111.7897964,33.36931145,transit,,,POINT (-111.7897964 33.36931145)
10001831,2885,-111.7878826,33.43041239,transit,,,POINT (-111.7878826 33.43041239)
10001832,2886,-111.7879351,33.4272964,transit,,,POINT (-111.7879351 33.4272964)
10001833,2887,-111.7894499,33.35041704,transit,,,POINT (-111.7894499 33.35041704)
10001834,2888,-111.7878224,33.43363474,transit,,,POINT (-111.7878224 33.43363474)
10001835,2889,-111.7896476,33.36524274,transit,,,POINT (-111.7896476 33.36524274)
10001836,289,-112.0191721,33.50233055,transit,,,POINT (-112.0191721 33.50233055)
10001837,2890,-111.7898805,33.37203375,transit,,,POINT (-111.7898805 33.37203375)
10001838,2891,-111.7896278,33.3602208,transit,,,POINT (-111.7896278 33.3602208)
10001839,2893,-111.7880543,33.41588153,transit,,,POINT (-111.7880543 33.41588153)
10001840,2894,-111.7896303,33.36178384,transit,,,POINT (-111.7896303 33.36178384)
10001841,2895,-111.7879108,33.42340347,transit,,,POINT (-111.7879108 33.42340347)
10001842,2896,-111.7895763,33.35700927,transit,,,POINT (-111.7895763 33.35700927)
10001843,2897,-111.7891883,33.37556342,transit,,,POINT (-111.7891883 33.37556342)
10001844,2898,-111.7880168,33.4196298,transit,,,POINT (-111.7880168 33.4196298)
10001845,2901,-111.930274,33.495595,transit,,,POINT (-111.930274 33.495595)
10001846,2907,-111.900166,33.502457,transit,,,POINT (-111.900166 33.502457)
10001847,2908,-111.9001255,33.50994624,transit,,,POINT (-111.9001255 33.50994624)
10001848,2910,-111.900161,33.506095,transit,,,POINT (-111.900161 33.506095)
10001849,2911,-111.900378,33.469126,transit,,,POINT (-111.900378 33.469126)
10001850,2916,-111.9001392,33.5131041,transit,,,POINT (-111.9001392 33.5131041)
10001851,2917,-111.9005035,33.45884041,transit,,,POINT (-111.9005035 33.45884041)
10001852,2924,-111.9004271,33.46432618,transit,,,POINT (-111.9004271 33.46432618)
10001853,2925,-111.9084472,33.50980717,transit,,,POINT (-111.9084472 33.50980717)
10001854,2926,-111.9087904,33.48453018,transit,,,POINT (-111.9087904 33.48453018)
10001855,2927,-111.90851,33.539016,transit,,,POINT (-111.90851 33.539016)
10001856,2928,-111.9086425,33.49528757,transit,,,POINT (-111.9086425 33.49528757)
10001857,2929,-111.9085496,33.51695259,transit,,,POINT (-111.9085496 33.51695259)
10001858,293,-111.7971398,33.3062842,transit,,,POINT (-111.7971398 33.3062842)
10001859,2930,-111.9085412,33.53234705,transit,,,POINT (-111.9085412 33.53234705)
10001860,2931,-111.905868,33.545076,transit,,,POINT (-111.905868 33.545076)
10001861,2932,-111.9085363,33.52470947,transit,,,POINT (-111.9085363 33.52470947)
10001862,2933,-111.9086758,33.4667683,transit,,,POINT (-111.9086758 33.4667683)
10001863,2934,-111.9091278,33.4515661,transit,,,POINT (-111.9091278 33.4515661)
10001864,2935,-111.9087325,33.47356126,transit,,,POINT (-111.9087325 33.47356126)
10001865,2936,-111.9087684,33.48813694,transit,,,POINT (-111.9087684 33.48813694)
10001866,2938,-111.9088525,33.45919459,transit,,,POINT (-111.9088525 33.45919459)
10001867,2939,-111.9087662,33.48123182,transit,,,POINT (-111.9087662 33.48123182)
10001868,294,-111.8408011,33.30603792,transit,,,POINT (-111.8408011 33.30603792)
10001869,2940,-111.8976505,33.62623878,transit,,,POINT (-111.8976505 33.62623878)
10001870,2941,-111.8949365,33.62760699,transit,,,POINT (-111.8949365 33.62760699)
10001871,2942,-111.9085243,33.5024834,transit,,,POINT (-111.9085243 33.5024834)
10001872,2943,-111.9087262,33.46938807,transit,,,POINT (-111.9087262 33.46938807)
10001873,2944,-111.9090325,33.45487241,transit,,,POINT (-111.9090325 33.45487241)
10001874,2946,-111.8995299,33.62528264,transit,,,POINT (-111.8995299 33.62528264)
10001875,295,-111.8061733,33.30622627,transit,,,POINT (-111.8061733 33.30622627)
10001876,2952,-112.1196907,33.64363787,transit,,,POINT (-112.1196907 33.64363787)
10001877,2953,-112.1179705,33.64508832,transit,,,POINT (-112.1179705 33.64508832)
10001878,2954,-112.1211192,33.64042293,transit,,,POINT (-112.1211192 33.64042293)
10001879,2959,-111.9455716,33.33931379,transit,,,POINT (-111.9455716 33.33931379)
10001880,296,-111.8891081,33.30575541,transit,,,POINT (-111.8891081 33.30575541)
10001881,2960,-111.9455164,33.34874278,transit,,,POINT (-111.9455164 33.34874278)
10001882,297,-111.802968,33.30627363,transit,,,POINT (-111.802968 33.30627363)
10001883,2970,-112.358123,33.450302,transit,,,POINT (-112.358123 33.450302)
10001884,2974,-111.9093986,33.44066059,transit,,,POINT (-111.9093986 33.44066059)
10001885,2975,-111.9092746,33.44415767,transit,,,POINT (-111.9092746 33.44415767)
10001886,2977,-111.9091008,33.45000946,transit,,,POINT (-111.9091008 33.45000946)
10001887,2978,-111.822592,33.43219242,transit,,,POINT (-111.822592 33.43219242)
10001888,2979,-111.8228207,33.41753792,transit,,,POINT (-111.8228207 33.41753792)
10001889,298,-111.8324595,33.30606238,transit,,,POINT (-111.8324595 33.30606238)
10001890,2980,-111.8226827,33.42616656,transit,,,POINT (-111.8226827 33.42616656)
10001891,2981,-111.8226324,33.43031268,transit,,,POINT (-111.8226324 33.43031268)
10001892,2982,-111.8227657,33.41568435,transit,,,POINT (-111.8227657 33.41568435)
10001893,2983,-111.8227205,33.42279155,transit,,,POINT (-111.8227205 33.42279155)
10001894,2986,-112.1183151,33.57672214,transit,,,POINT (-112.1183151 33.57672214)
10001895,299,-111.8266019,33.30608413,transit,,,POINT (-111.8266019 33.30608413)
10001896,2996,-111.9173576,33.50260645,transit,,,POINT (-111.9173576 33.50260645)
10001897,2998,-111.9173839,33.50581103,transit,,,POINT (-111.9173839 33.50581103)
10001898,2999,-111.917841,33.44068779,transit,,,POINT (-111.917841 33.44068779)
10001899,3,-112.068692,33.567024,transit,,,POINT (-112.068692 33.567024)
10001900,300,-111.8232544,33.30605409,transit,,,POINT (-111.8232544 33.30605409)
10001901,3000,-111.9174404,33.48415467,transit,,,POINT (-111.9174404 33.48415467)
10001902,30000,-111.8557921,33.42951938,transit,,,POINT (-111.8557921 33.42951938)
10001903,30001,-111.841228,33.283461,transit,,,POINT (-111.841228 33.283461)
10001904,30002,-111.7894501,33.28701868,transit,,,POINT (-111.7894501 33.28701868)
10001905,30007,-111.7944088,33.30660525,transit,,,POINT (-111.7944088 33.30660525)
10001906,30008,-111.8413295,33.28853141,transit,,,POINT (-111.8413295 33.28853141)
10001907,30009,-111.8416835,33.28499997,transit,,,POINT (-111.8416835 33.28499997)
10001908,30010,-111.8416217,33.28150704,transit,,,POINT (-111.8416217 33.28150704)
10001909,30011,-111.7899194,33.29249874,transit,,,POINT (-111.7899194 33.29249874)
10001910,30012,-111.8419767,33.3565897,transit,,,POINT (-111.8419767 33.3565897)
10001911,30013,-112.276154,33.60551096,transit,,,POINT (-112.276154 33.60551096)
10001912,30014,-111.9632825,33.32554486,transit,,,POINT (-111.9632825 33.32554486)
10001913,30015,-112.1692366,33.63864573,transit,,,POINT (-112.1692366 33.63864573)
10001914,30016,-111.9663121,33.43120325,transit,,,POINT (-111.9663121 33.43120325)
10001915,30017,-111.9668709,33.4314197,transit,,,POINT (-111.9668709 33.4314197)
