demand_period,time_period,agent_type,o_zone_id,d_zone_id,volume,geometry
AM,0900_0930,bus,14,24,1.6835,"LINESTRING (-111.936678 33.421289,-111.926295 33.412700,)"
AM,0900_0930,truck,14,24,1.6835,"LINESTRING (-111.936678 33.421289,-111.926295 33.412700,)"
AM,0900_0930,cav,14,24,1.6835,"LINESTRING (-111.936678 33.421289,-111.926295 33.412700,)"
AM,0900_0930,ev,14,24,1.6835,"LINESTRING (-111.936678 33.421289,-111.926295 33.412700,)"
AM,0900_0930,traveler,14,24,1.6835,"LINESTRING (-111.936678 33.421289,-111.926295 33.412700,)"
AM,0900_0930,auto,14,25,1.6835,"LINESTRING (-111.936678 33.421289,-111.928427 33.412700,)"
AM,0900_0930,walk,14,25,1.6835,"LINESTRING (-111.936678 33.421289,-111.928427 33.412700,)"
AM,0900_0930,bike,14,25,1.6835,"LINESTRING (-111.936678 33.421289,-111.928427 33.412700,)"
AM,0900_0930,bus,14,25,1.6835,"LINESTRING (-111.936678 33.421289,-111.928427 33.412700,)"
AM,0900_0930,truck,14,25,1.6835,"LINESTRING (-111.936678 33.421289,-111.928427 33.412700,)"
AM,0900_0930,cav,14,25,1.6835,"LINESTRING (-111.936678 33.421289,-111.928427 33.412700,)"
AM,0900_0930,ev,14,25,1.6835,"LINESTRING (-111.936678 33.421289,-111.928427 33.412700,)"
AM,0900_0930,traveler,14,25,1.6835,"LINESTRING (-111.936678 33.421289,-111.928427 33.412700,)"
AM,0900_0930,auto,14,26,1.6835,"LINESTRING (-111.936678 33.421289,-111.934932 33.412700,)"
AM,0900_0930,walk,14,26,1.6835,"LINESTRING (-111.936678 33.421289,-111.934932 33.412700,)"
AM,0900_0930,bike,14,26,1.6835,"LINESTRING (-111.936678 33.421289,-111.934932 33.412700,)"
AM,0900_0930,bus,14,26,1.6835,"LINESTRING (-111.936678 33.421289,-111.934932 33.412700,)"
AM,0900_0930,truck,14,26,1.6835,"LINESTRING (-111.936678 33.421289,-111.934932 33.412700,)"
AM,0900_0930,cav,14,26,1.6835,"LINESTRING (-111.936678 33.421289,-111.934932 33.412700,)"
AM,0900_0930,ev,14,26,1.6835,"LINESTRING (-111.936678 33.421289,-111.934932 33.412700,)"
AM,0900_0930,traveler,14,26,1.6835,"LINESTRING (-111.936678 33.421289,-111.934932 33.412700,)"
AM,0900_0930,auto,14,27,1.6835,"LINESTRING (-111.936678 33.421289,-111.922400 33.418168,)"
AM,0900_0930,walk,14,27,1.6835,"LINESTRING (-111.936678 33.421289,-111.922400 33.418168,)"
AM,0900_0930,bike,14,27,1.6835,"LINESTRING (-111.936678 33.421289,-111.922400 33.418168,)"
AM,0900_0930,bus,14,27,1.6835,"LINESTRING (-111.936678 33.421289,-111.922400 33.418168,)"
AM,0900_0930,truck,14,27,1.6835,"LINESTRING (-111.936678 33.421289,-111.922400 33.418168,)"
AM,0900_0930,cav,14,27,1.6835,"LINESTRING (-111.936678 33.421289,-111.922400 33.418168,)"
AM,0900_0930,ev,14,27,1.6835,"LINESTRING (-111.936678 33.421289,-111.922400 33.418168,)"
AM,0900_0930,traveler,14,27,1.6835,"LINESTRING (-111.936678 33.421289,-111.922400 33.418168,)"
AM,0900_0930,auto,14,28,3.3670,"LINESTRING (-111.936678 33.421289,-111.937764 33.424290,)"
AM,0900_0930,walk,14,28,3.3670,"LINESTRING (-111.936678 33.421289,-111.937764 33.424290,)"
AM,0900_0930,bike,14,28,3.3670,"LINESTRING (-111.936678 33.421289,-111.937764 33.424290,)"
AM,0900_0930,bus,14,28,3.3670,"LINESTRING (-111.936678 33.421289,-111.937764 33.424290,)"
AM,0900_0930,truck,14,28,3.3670,"LINESTRING (-111.936678 33.421289,-111.937764 33.424290,)"
AM,0900_0930,cav,14,28,3.3670,"LINESTRING (-111.936678 33.421289,-111.937764 33.424290,)"
AM,0900_0930,ev,14,28,3.3670,"LINESTRING (-111.936678 33.421289,-111.937764 33.424290,)"
AM,0900_0930,traveler,14,28,3.3670,"LINESTRING (-111.936678 33.421289,-111.937764 33.424290,)"
AM,0900_0930,auto,14,29,1.6835,"LINESTRING (-111.936678 33.421289,-111.927706 33.418646,)"
AM,0900_0930,walk,14,29,1.6835,"LINESTRING (-111.936678 33.421289,-111.927706 33.418646,)"
AM,0900_0930,bike,14,29,1.6835,"LINESTRING (-111.936678 33.421289,-111.927706 33.418646,)"
AM,0900_0930,bus,14,29,1.6835,"LINESTRING (-111.936678 33.421289,-111.927706 33.418646,)"
AM,0900_0930,truck,14,29,1.6835,"LINESTRING (-111.936678 33.421289,-111.927706 33.418646,)"
AM,0900_0930,cav,14,29,1.6835,"LINESTRING (-111.936678 33.421289,-111.927706 33.418646,)"
AM,0900_0930,ev,14,29,1.6835,"LINESTRING (-111.936678 33.421289,-111.927706 33.418646,)"
AM,0900_0930,traveler,14,29,1.6835,"LINESTRING (-111.936678 33.421289,-111.927706 33.418646,)"
AM,0900_0930,auto,14,30,5.0506,"LINESTRING (-111.936678 33.421289,-111.922400 33.416634,)"
AM,0900_0930,walk,14,30,5.0506,"LINESTRING (-111.936678 33.421289,-111.922400 33.416634,)"
AM,0900_0930,bike,14,30,5.0506,"LINESTRING (-111.936678 33.421289,-111.922400 33.416634,)"
AM,0900_0930,bus,14,30,5.0506,"LINESTRING (-111.936678 33.421289,-111.922400 33.416634,)"
AM,0900_0930,truck,14,30,5.0506,"LINESTRING (-111.936678 33.421289,-111.922400 33.416634,)"
AM,0900_0930,cav,14,30,5.0506,"LINESTRING (-111.936678 33.421289,-111.922400 33.416634,)"
AM,0900_0930,ev,14,30,5.0506,"LINESTRING (-111.936678 33.421289,-111.922400 33.416634,)"
AM,0900_0930,traveler,14,30,5.0506,"LINESTRING (-111.936678 33.421289,-111.922400 33.416634,)"
AM,0900_0930,auto,15,2,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.414703,)"
AM,0900_0930,walk,15,2,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.414703,)"
AM,0900_0930,bike,15,2,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.414703,)"
AM,0900_0930,bus,15,2,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.414703,)"
AM,0900_0930,truck,15,2,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.414703,)"
AM,0900_0930,cav,15,2,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.414703,)"
AM,0900_0930,ev,15,2,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.414703,)"
AM,0900_0930,traveler,15,2,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.414703,)"
AM,0900_0930,auto,15,3,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.419042,)"
AM,0900_0930,walk,15,3,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.419042,)"
AM,0900_0930,bike,15,3,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.419042,)"
AM,0900_0930,bus,15,3,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.419042,)"
AM,0900_0930,truck,15,3,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.419042,)"
AM,0900_0930,cav,15,3,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.419042,)"
AM,0900_0930,ev,15,3,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.419042,)"
AM,0900_0930,traveler,15,3,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.419042,)"
AM,0900_0930,auto,15,4,6.8611,"LINESTRING (-111.942400 33.429350,-111.922590 33.412700,)"
AM,0900_0930,walk,15,4,6.8611,"LINESTRING (-111.942400 33.429350,-111.922590 33.412700,)"
AM,0900_0930,bike,15,4,6.8611,"LINESTRING (-111.942400 33.429350,-111.922590 33.412700,)"
AM,0900_0930,bus,15,4,6.8611,"LINESTRING (-111.942400 33.429350,-111.922590 33.412700,)"
AM,0900_0930,truck,15,4,6.8611,"LINESTRING (-111.942400 33.429350,-111.922590 33.412700,)"
AM,0900_0930,cav,15,4,6.8611,"LINESTRING (-111.942400 33.429350,-111.922590 33.412700,)"
AM,0900_0930,ev,15,4,6.8611,"LINESTRING (-111.942400 33.429350,-111.922590 33.412700,)"
AM,0900_0930,traveler,15,4,6.8611,"LINESTRING (-111.942400 33.429350,-111.922590 33.412700,)"
AM,0900_0930,auto,15,5,6.8611,"LINESTRING (-111.942400 33.429350,-111.922400 33.420170,)"
AM,0900_0930,walk,15,5,6.8611,"LINESTRING (-111.942400 33.429350,-111.922400 33.420170,)"
AM,0900_0930,bike,15,5,6.8611,"LINESTRING (-111.942400 33.429350,-111.922400 33.420170,)"
AM,0900_0930,bus,15,5,6.8611,"LINESTRING (-111.942400 33.429350,-111.922400 33.420170,)"
AM,0900_0930,truck,15,5,6.8611,"LINESTRING (-111.942400 33.429350,-111.922400 33.420170,)"
AM,0900_0930,cav,15,5,6.8611,"LINESTRING (-111.942400 33.429350,-111.922400 33.420170,)"
AM,0900_0930,ev,15,5,6.8611,"LINESTRING (-111.942400 33.429350,-111.922400 33.420170,)"
AM,0900_0930,traveler,15,5,6.8611,"LINESTRING (-111.942400 33.429350,-111.922400 33.420170,)"
AM,0900_0930,auto,15,6,10.2917,"LINESTRING (-111.942400 33.429350,-111.922400 33.412895,)"
AM,0900_0930,walk,15,6,10.2917,"LINESTRING (-111.942400 33.429350,-111.922400 33.412895,)"
AM,0900_0930,bike,15,6,10.2917,"LINESTRING (-111.942400 33.429350,-111.922400 33.412895,)"
AM,0900_0930,bus,15,6,10.2917,"LINESTRING (-111.942400 33.429350,-111.922400 33.412895,)"
AM,0900_0930,truck,15,6,10.2917,"LINESTRING (-111.942400 33.429350,-111.922400 33.412895,)"
AM,0900_0930,cav,15,6,10.2917,"LINESTRING (-111.942400 33.429350,-111.922400 33.412895,)"
AM,0900_0930,ev,15,6,10.2917,"LINESTRING (-111.942400 33.429350,-111.922400 33.412895,)"
AM,0900_0930,traveler,15,6,10.2917,"LINESTRING (-111.942400 33.429350,-111.922400 33.412895,)"
AM,0900_0930,auto,15,7,3.4306,"LINESTRING (-111.942400 33.429350,-111.942400 33.416191,)"
AM,0900_0930,walk,15,7,3.4306,"LINESTRING (-111.942400 33.429350,-111.942400 33.416191,)"
AM,0900_0930,bike,15,7,3.4306,"LINESTRING (-111.942400 33.429350,-111.942400 33.416191,)"
AM,0900_0930,bus,15,7,3.4306,"LINESTRING (-111.942400 33.429350,-111.942400 33.416191,)"
AM,0900_0930,truck,15,7,3.4306,"LINESTRING (-111.942400 33.429350,-111.942400 33.416191,)"
AM,0900_0930,cav,15,7,3.4306,"LINESTRING (-111.942400 33.429350,-111.942400 33.416191,)"
AM,0900_0930,ev,15,7,3.4306,"LINESTRING (-111.942400 33.429350,-111.942400 33.416191,)"
AM,0900_0930,traveler,15,7,3.4306,"LINESTRING (-111.942400 33.429350,-111.942400 33.416191,)"
AM,0900_0930,auto,15,8,3.4306,"LINESTRING (-111.942400 33.429350,-111.927871 33.420269,)"
AM,0900_0930,walk,15,8,3.4306,"LINESTRING (-111.942400 33.429350,-111.927871 33.420269,)"
AM,0900_0930,bike,15,8,3.4306,"LINESTRING (-111.942400 33.429350,-111.927871 33.420269,)"
AM,0900_0930,bus,15,8,3.4306,"LINESTRING (-111.942400 33.429350,-111.927871 33.420269,)"
AM,0900_0930,truck,15,8,3.4306,"LINESTRING (-111.942400 33.429350,-111.927871 33.420269,)"
AM,0900_0930,cav,15,8,3.4306,"LINESTRING (-111.942400 33.429350,-111.927871 33.420269,)"
AM,0900_0930,ev,15,8,3.4306,"LINESTRING (-111.942400 33.429350,-111.927871 33.420269,)"
AM,0900_0930,traveler,15,8,3.4306,"LINESTRING (-111.942400 33.429350,-111.927871 33.420269,)"
AM,0900_0930,auto,15,9,6.8611,"LINESTRING (-111.942400 33.429350,-111.940418 33.431200,)"
AM,0900_0930,walk,15,9,6.8611,"LINESTRING (-111.942400 33.429350,-111.940418 33.431200,)"
AM,0900_0930,bike,15,9,6.8611,"LINESTRING (-111.942400 33.429350,-111.940418 33.431200,)"
AM,0900_0930,bus,15,9,6.8611,"LINESTRING (-111.942400 33.429350,-111.940418 33.431200,)"
AM,0900_0930,truck,15,9,6.8611,"LINESTRING (-111.942400 33.429350,-111.940418 33.431200,)"
AM,0900_0930,cav,15,9,6.8611,"LINESTRING (-111.942400 33.429350,-111.940418 33.431200,)"
AM,0900_0930,ev,15,9,6.8611,"LINESTRING (-111.942400 33.429350,-111.940418 33.431200,)"
AM,0900_0930,traveler,15,9,6.8611,"LINESTRING (-111.942400 33.429350,-111.940418 33.431200,)"
AM,0900_0930,auto,15,10,3.4306,"LINESTRING (-111.942400 33.429350,-111.926288 33.431200,)"
AM,0900_0930,walk,15,10,3.4306,"LINESTRING (-111.942400 33.429350,-111.926288 33.431200,)"
AM,0900_0930,bike,15,10,3.4306,"LINESTRING (-111.942400 33.429350,-111.926288 33.431200,)"
AM,0900_0930,bus,15,10,3.4306,"LINESTRING (-111.942400 33.429350,-111.926288 33.431200,)"
AM,0900_0930,truck,15,10,3.4306,"LINESTRING (-111.942400 33.429350,-111.926288 33.431200,)"
AM,0900_0930,cav,15,10,3.4306,"LINESTRING (-111.942400 33.429350,-111.926288 33.431200,)"
AM,0900_0930,ev,15,10,3.4306,"LINESTRING (-111.942400 33.429350,-111.926288 33.431200,)"
AM,0900_0930,traveler,15,10,3.4306,"LINESTRING (-111.942400 33.429350,-111.926288 33.431200,)"
AM,0900_0930,auto,15,11,3.4306,"LINESTRING (-111.942400 33.429350,-111.933966 33.418355,)"
AM,0900_0930,walk,15,11,3.4306,"LINESTRING (-111.942400 33.429350,-111.933966 33.418355,)"
AM,0900_0930,bike,15,11,3.4306,"LINESTRING (-111.942400 33.429350,-111.933966 33.418355,)"
AM,0900_0930,bus,15,11,3.4306,"LINESTRING (-111.942400 33.429350,-111.933966 33.418355,)"
AM,0900_0930,truck,15,11,3.4306,"LINESTRING (-111.942400 33.429350,-111.933966 33.418355,)"
AM,0900_0930,cav,15,11,3.4306,"LINESTRING (-111.942400 33.429350,-111.933966 33.418355,)"
AM,0900_0930,ev,15,11,3.4306,"LINESTRING (-111.942400 33.429350,-111.933966 33.418355,)"
AM,0900_0930,traveler,15,11,3.4306,"LINESTRING (-111.942400 33.429350,-111.933966 33.418355,)"
AM,0900_0930,auto,15,12,6.8611,"LINESTRING (-111.942400 33.429350,-111.930554 33.412700,)"
AM,0900_0930,walk,15,12,6.8611,"LINESTRING (-111.942400 33.429350,-111.930554 33.412700,)"
AM,0900_0930,bike,15,12,6.8611,"LINESTRING (-111.942400 33.429350,-111.930554 33.412700,)"
AM,0900_0930,bus,15,12,6.8611,"LINESTRING (-111.942400 33.429350,-111.930554 33.412700,)"
AM,0900_0930,truck,15,12,6.8611,"LINESTRING (-111.942400 33.429350,-111.930554 33.412700,)"
AM,0900_0930,cav,15,12,6.8611,"LINESTRING (-111.942400 33.429350,-111.930554 33.412700,)"
AM,0900_0930,ev,15,12,6.8611,"LINESTRING (-111.942400 33.429350,-111.930554 33.412700,)"
AM,0900_0930,traveler,15,12,6.8611,"LINESTRING (-111.942400 33.429350,-111.930554 33.412700,)"
AM,0900_0930,auto,15,13,3.4306,"LINESTRING (-111.942400 33.429350,-111.922898 33.423812,)"
AM,0900_0930,walk,15,13,3.4306,"LINESTRING (-111.942400 33.429350,-111.922898 33.423812,)"
AM,0900_0930,bike,15,13,3.4306,"LINESTRING (-111.942400 33.429350,-111.922898 33.423812,)"
AM,0900_0930,bus,15,13,3.4306,"LINESTRING (-111.942400 33.429350,-111.922898 33.423812,)"
AM,0900_0930,truck,15,13,3.4306,"LINESTRING (-111.942400 33.429350,-111.922898 33.423812,)"
AM,0900_0930,cav,15,13,3.4306,"LINESTRING (-111.942400 33.429350,-111.922898 33.423812,)"
AM,0900_0930,ev,15,13,3.4306,"LINESTRING (-111.942400 33.429350,-111.922898 33.423812,)"
AM,0900_0930,traveler,15,13,3.4306,"LINESTRING (-111.942400 33.429350,-111.922898 33.423812,)"
AM,0900_0930,auto,15,14,3.4306,"LINESTRING (-111.942400 33.429350,-111.936678 33.421289,)"
AM,0900_0930,walk,15,14,3.4306,"LINESTRING (-111.942400 33.429350,-111.936678 33.421289,)"
AM,0900_0930,bike,15,14,3.4306,"LINESTRING (-111.942400 33.429350,-111.936678 33.421289,)"
AM,0900_0930,bus,15,14,3.4306,"LINESTRING (-111.942400 33.429350,-111.936678 33.421289,)"
AM,0900_0930,truck,15,14,3.4306,"LINESTRING (-111.942400 33.429350,-111.936678 33.421289,)"
AM,0900_0930,cav,15,14,3.4306,"LINESTRING (-111.942400 33.429350,-111.936678 33.421289,)"
AM,0900_0930,ev,15,14,3.4306,"LINESTRING (-111.942400 33.429350,-111.936678 33.421289,)"
AM,0900_0930,traveler,15,14,3.4306,"LINESTRING (-111.942400 33.429350,-111.936678 33.421289,)"
AM,0900_0930,auto,15,16,6.8611,"LINESTRING (-111.942400 33.429350,-111.942400 33.427408,)"
AM,0900_0930,walk,15,16,6.8611,"LINESTRING (-111.942400 33.429350,-111.942400 33.427408,)"
AM,0900_0930,bike,15,16,6.8611,"LINESTRING (-111.942400 33.429350,-111.942400 33.427408,)"
AM,0900_0930,bus,15,16,6.8611,"LINESTRING (-111.942400 33.429350,-111.942400 33.427408,)"
AM,0900_0930,truck,15,16,6.8611,"LINESTRING (-111.942400 33.429350,-111.942400 33.427408,)"
AM,0900_0930,cav,15,16,6.8611,"LINESTRING (-111.942400 33.429350,-111.942400 33.427408,)"
AM,0900_0930,ev,15,16,6.8611,"LINESTRING (-111.942400 33.429350,-111.942400 33.427408,)"
AM,0900_0930,traveler,15,16,6.8611,"LINESTRING (-111.942400 33.429350,-111.942400 33.427408,)"
AM,0900_0930,auto,15,17,20.5831,"LINESTRING (-111.942400 33.429350,-111.939643 33.414543,)"
AM,0900_0930,walk,15,17,20.5831,"LINESTRING (-111.942400 33.429350,-111.939643 33.414543,)"
AM,0900_0930,bike,15,17,20.5831,"LINESTRING (-111.942400 33.429350,-111.939643 33.414543,)"
AM,0900_0930,bus,15,17,20.5831,"LINESTRING (-111.942400 33.429350,-111.939643 33.414543,)"
AM,0900_0930,truck,15,17,20.5831,"LINESTRING (-111.942400 33.429350,-111.939643 33.414543,)"
AM,0900_0930,cav,15,17,20.5831,"LINESTRING (-111.942400 33.429350,-111.939643 33.414543,)"
AM,0900_0930,ev,15,17,20.5831,"LINESTRING (-111.942400 33.429350,-111.939643 33.414543,)"
AM,0900_0930,traveler,15,17,20.5831,"LINESTRING (-111.942400 33.429350,-111.939643 33.414543,)"
AM,0900_0930,auto,15,18,3.4306,"LINESTRING (-111.942400 33.429350,-111.936617 33.419094,)"
AM,0900_0930,walk,15,18,3.4306,"LINESTRING (-111.942400 33.429350,-111.936617 33.419094,)"
AM,0900_0930,bike,15,18,3.4306,"LINESTRING (-111.942400 33.429350,-111.936617 33.419094,)"
AM,0900_0930,bus,15,18,3.4306,"LINESTRING (-111.942400 33.429350,-111.936617 33.419094,)"
AM,0900_0930,truck,15,18,3.4306,"LINESTRING (-111.942400 33.429350,-111.936617 33.419094,)"
AM,0900_0930,cav,15,18,3.4306,"LINESTRING (-111.942400 33.429350,-111.936617 33.419094,)"
AM,0900_0930,ev,15,18,3.4306,"LINESTRING (-111.942400 33.429350,-111.936617 33.419094,)"
AM,0900_0930,traveler,15,18,3.4306,"LINESTRING (-111.942400 33.429350,-111.936617 33.419094,)"
AM,0900_0930,auto,15,19,3.4306,"LINESTRING (-111.942400 33.429350,-111.939502 33.427383,)"
AM,0900_0930,walk,15,19,3.4306,"LINESTRING (-111.942400 33.429350,-111.939502 33.427383,)"
AM,0900_0930,bike,15,19,3.4306,"LINESTRING (-111.942400 33.429350,-111.939502 33.427383,)"
AM,0900_0930,bus,15,19,3.4306,"LINESTRING (-111.942400 33.429350,-111.939502 33.427383,)"
AM,0900_0930,truck,15,19,3.4306,"LINESTRING (-111.942400 33.429350,-111.939502 33.427383,)"
AM,0900_0930,cav,15,19,3.4306,"LINESTRING (-111.942400 33.429350,-111.939502 33.427383,)"
AM,0900_0930,ev,15,19,3.4306,"LINESTRING (-111.942400 33.429350,-111.939502 33.427383,)"
AM,0900_0930,traveler,15,19,3.4306,"LINESTRING (-111.942400 33.429350,-111.939502 33.427383,)"
AM,0900_0930,auto,15,20,6.8611,"LINESTRING (-111.942400 33.429350,-111.936580 33.412911,)"
AM,0900_0930,walk,15,20,6.8611,"LINESTRING (-111.942400 33.429350,-111.936580 33.412911,)"
AM,0900_0930,bike,15,20,6.8611,"LINESTRING (-111.942400 33.429350,-111.936580 33.412911,)"
AM,0900_0930,bus,15,20,6.8611,"LINESTRING (-111.942400 33.429350,-111.936580 33.412911,)"
AM,0900_0930,truck,15,20,6.8611,"LINESTRING (-111.942400 33.429350,-111.936580 33.412911,)"
AM,0900_0930,cav,15,20,6.8611,"LINESTRING (-111.942400 33.429350,-111.936580 33.412911,)"
AM,0900_0930,ev,15,20,6.8611,"LINESTRING (-111.942400 33.429350,-111.936580 33.412911,)"
AM,0900_0930,traveler,15,20,6.8611,"LINESTRING (-111.942400 33.429350,-111.936580 33.412911,)"
AM,0900_0930,auto,15,21,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.422532,)"
AM,0900_0930,walk,15,21,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.422532,)"
AM,0900_0930,bike,15,21,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.422532,)"
AM,0900_0930,bus,15,21,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.422532,)"
AM,0900_0930,truck,15,21,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.422532,)"
AM,0900_0930,cav,15,21,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.422532,)"
AM,0900_0930,ev,15,21,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.422532,)"
AM,0900_0930,traveler,15,21,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.422532,)"
AM,0900_0930,auto,15,22,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.421928,)"
AM,0900_0930,walk,15,22,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.421928,)"
AM,0900_0930,bike,15,22,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.421928,)"
AM,0900_0930,bus,15,22,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.421928,)"
AM,0900_0930,truck,15,22,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.421928,)"
AM,0900_0930,cav,15,22,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.421928,)"
AM,0900_0930,ev,15,22,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.421928,)"
AM,0900_0930,traveler,15,22,10.2917,"LINESTRING (-111.942400 33.429350,-111.942400 33.421928,)"
AM,0900_0930,auto,15,23,6.8611,"LINESTRING (-111.942400 33.429350,-111.922400 33.429271,)"
AM,0900_0930,walk,15,23,6.8611,"LINESTRING (-111.942400 33.429350,-111.922400 33.429271,)"
AM,0900_0930,bike,15,23,6.8611,"LINESTRING (-111.942400 33.429350,-111.922400 33.429271,)"
AM,0900_0930,bus,15,23,6.8611,"LINESTRING (-111.942400 33.429350,-111.922400 33.429271,)"
AM,0900_0930,truck,15,23,6.8611,"LINESTRING (-111.942400 33.429350,-111.922400 33.429271,)"
AM,0900_0930,cav,15,23,6.8611,"LINESTRING (-111.942400 33.429350,-111.922400 33.429271,)"
AM,0900_0930,ev,15,23,6.8611,"LINESTRING (-111.942400 33.429350,-111.922400 33.429271,)"
AM,0900_0930,traveler,15,23,6.8611,"LINESTRING (-111.942400 33.429350,-111.922400 33.429271,)"
AM,0900_0930,auto,15,24,3.4306,"LINESTRING (-111.942400 33.429350,-111.926295 33.412700,)"
AM,0900_0930,walk,15,24,3.4306,"LINESTRING (-111.942400 33.429350,-111.926295 33.412700,)"
AM,0900_0930,bike,15,24,3.4306,"LINESTRING (-111.942400 33.429350,-111.926295 33.412700,)"
AM,0900_0930,bus,15,24,3.4306,"LINESTRING (-111.942400 33.429350,-111.926295 33.412700,)"
AM,0900_0930,truck,15,24,3.4306,"LINESTRING (-111.942400 33.429350,-111.926295 33.412700,)"
AM,0900_0930,cav,15,24,3.4306,"LINESTRING (-111.942400 33.429350,-111.926295 33.412700,)"
AM,0900_0930,ev,15,24,3.4306,"LINESTRING (-111.942400 33.429350,-111.926295 33.412700,)"
AM,0900_0930,traveler,15,24,3.4306,"LINESTRING (-111.942400 33.429350,-111.926295 33.412700,)"
AM,0900_0930,auto,15,25,3.4306,"LINESTRING (-111.942400 33.429350,-111.928427 33.412700,)"
AM,0900_0930,walk,15,25,3.4306,"LINESTRING (-111.942400 33.429350,-111.928427 33.412700,)"
AM,0900_0930,bike,15,25,3.4306,"LINESTRING (-111.942400 33.429350,-111.928427 33.412700,)"
AM,0900_0930,bus,15,25,3.4306,"LINESTRING (-111.942400 33.429350,-111.928427 33.412700,)"
AM,0900_0930,truck,15,25,3.4306,"LINESTRING (-111.942400 33.429350,-111.928427 33.412700,)"
AM,0900_0930,cav,15,25,3.4306,"LINESTRING (-111.942400 33.429350,-111.928427 33.412700,)"
AM,0900_0930,ev,15,25,3.4306,"LINESTRING (-111.942400 33.429350,-111.928427 33.412700,)"
AM,0900_0930,traveler,15,25,3.4306,"LINESTRING (-111.942400 33.429350,-111.928427 33.412700,)"
AM,0900_0930,auto,15,26,3.4306,"LINESTRING (-111.942400 33.429350,-111.934932 33.412700,)"
AM,0900_0930,walk,15,26,3.4306,"LINESTRING (-111.942400 33.429350,-111.934932 33.412700,)"
AM,0900_0930,bike,15,26,3.4306,"LINESTRING (-111.942400 33.429350,-111.934932 33.412700,)"
AM,0900_0930,bus,15,26,3.4306,"LINESTRING (-111.942400 33.429350,-111.934932 33.412700,)"
AM,0900_0930,truck,15,26,3.4306,"LINESTRING (-111.942400 33.429350,-111.934932 33.412700,)"
AM,0900_0930,cav,15,26,3.4306,"LINESTRING (-111.942400 33.429350,-111.934932 33.412700,)"
AM,0900_0930,ev,15,26,3.4306,"LINESTRING (-111.942400 33.429350,-111.934932 33.412700,)"
AM,0900_0930,traveler,15,26,3.4306,"LINESTRING (-111.942400 33.429350,-111.934932 33.412700,)"
AM,0900_0930,auto,15,27,3.4306,"LINESTRING (-111.942400 33.429350,-111.922400 33.418168,)"
AM,0900_0930,walk,15,27,3.4306,"LINESTRING (-111.942400 33.429350,-111.922400 33.418168,)"
AM,0900_0930,bike,15,27,3.4306,"LINESTRING (-111.942400 33.429350,-111.922400 33.418168,)"
AM,0900_0930,bus,15,27,3.4306,"LINESTRING (-111.942400 33.429350,-111.922400 33.418168,)"
AM,0900_0930,truck,15,27,3.4306,"LINESTRING (-111.942400 33.429350,-111.922400 33.418168,)"
AM,0900_0930,cav,15,27,3.4306,"LINESTRING (-111.942400 33.429350,-111.922400 33.418168,)"
AM,0900_0930,ev,15,27,3.4306,"LINESTRING (-111.942400 33.429350,-111.922400 33.418168,)"
AM,0900_0930,traveler,15,27,3.4306,"LINESTRING (-111.942400 33.429350,-111.922400 33.418168,)"
AM,0900_0930,auto,15,28,6.8611,"LINESTRING (-111.942400 33.429350,-111.937764 33.424290,)"
AM,0900_0930,walk,15,28,6.8611,"LINESTRING (-111.942400 33.429350,-111.937764 33.424290,)"
AM,0900_0930,bike,15,28,6.8611,"LINESTRING (-111.942400 33.429350,-111.937764 33.424290,)"
AM,0900_0930,bus,15,28,6.8611,"LINESTRING (-111.942400 33.429350,-111.937764 33.424290,)"
AM,0900_0930,truck,15,28,6.8611,"LINESTRING (-111.942400 33.429350,-111.937764 33.424290,)"
