link_id,name,from_node_id,to_node_id,length,link_type_name,link_type,dir_flag,lanes,free_speed,capacity,geometry
10145512,90,10005807,10003620,543.0424355,transit,99,1,1,50,100,"LINESTRING (-112.1998236 33.56735453, -112.1997203 33.5672232, -112.2002477 33.567212299999994, -112.20092859999998 33.5671977, -112.2018795 33.5671782, -112.2022441 33.567170399999995, -112.2029478 33.567157, -112.2029474 33.5656578, -112.2028826 33.566391499999995, -112.2031329 33.56673535)"
10145513,90,10000262,10000273,301.8846973,transit,99,1,1,50,100,"LINESTRING (-112.1512094 33.56740432, -112.15165890000002 33.567506200000004, -112.15065990000002 33.5675027, -112.1485247 33.5675009, -112.1485262 33.567398100000005, -112.1487358 33.56742177)"
10145514,90,10000273,10000261,588.9107698,transit,99,1,1,50,100,"LINESTRING (-112.1487358 33.56742177, -112.1485262 33.567398100000005, -112.1485247 33.5675009, -112.1465666 33.5675035, -112.1447894 33.5675178, -112.1438975 33.5675165, -112.1436015 33.567516999999995, -112.1429494 33.5675115, -112.1422927 33.5675251, -112.1423945 33.56742844)"
10145515,90,10000261,10000260,408.4017727,transit,99,1,1,50,100,"LINESTRING (-112.1423945 33.56742844, -112.1422927 33.5675251, -112.1416877 33.567519399999995, -112.1391233 33.5675123, -112.1385841 33.5675121, -112.1378851 33.567513500000004, -112.13795690000002 33.56742711)"
10145516,90,10000260,10000259,419.7882685,transit,99,1,1,50,100,"LINESTRING (-112.13795690000002 33.56742711, -112.1378851 33.567513500000004, -112.1352928 33.5675499, -112.134267 33.5675495, -112.133355 33.567544899999994, -112.133325 33.56743094)"
10145517,90,10000259,10000265,375.068991,transit,99,1,1,50,100,"LINESTRING (-112.133325 33.56743094, -112.133355 33.567544899999994, -112.1319513 33.5675481, -112.1311367 33.567554, -112.1298945 33.5675544, -112.1293422 33.5675546, -112.1289123 33.56744005)"
10145518,90,10000265,10000257,410.5651231,transit,99,1,1,50,100,"LINESTRING (-112.1289123 33.56744005, -112.1293422 33.5675546, -112.1279468 33.5675594, -112.1262072 33.56755560000001, -112.1255597 33.56755689999999, -112.1249123 33.56757929999999, -112.1251843 33.56745505)"
10145519,90,10000257,10001186,415.3541996,transit,99,1,1,50,100,"LINESTRING (-112.1251843 33.56745505, -112.1249123 33.56757929999999, -112.1246506 33.5675838, -112.1236441 33.5675943, -112.122827 33.5675355, -112.1222541 33.5675975, -112.1212245 33.5676732, -112.1210396 33.5682794, -112.120743 33.5687186)"
10145520,90,10001186,10002741,611.355351,transit,99,1,1,50,100,"LINESTRING (-112.120743 33.5687186, -112.1210396 33.5682794, -112.120779 33.5703977, -112.1208158 33.5706496, -112.12082759999998 33.5707076, -112.1209236 33.5711669, -112.1210139 33.5715584, -112.1210843 33.5718383, -112.1211202 33.5719851, -112.1211763 33.572215, -112.1229501 33.57262410000001, -112.1229745 33.5726436, -112.123247 33.572779)"
10145521,90,10002741,10002743,862.8317867,transit,99,1,1,50,100,"LINESTRING (-112.123247 33.572779, -112.1229745 33.5726436, -112.1229501 33.57262410000001, -112.1211763 33.572215, -112.1211202 33.5719851, -112.1210843 33.5718383, -112.1210139 33.5715584, -112.122247 33.5716198, -112.1231992 33.57193770000001, -112.1236006 33.5721929, -112.1242783 33.5731714, -112.1244523 33.573596, -112.1246994 33.5752115, -112.1248947 33.57521374)"
10145522,90,10002743,10000271,1384.983678,transit,99,1,1,50,100,"LINESTRING (-112.1248947 33.57521374, -112.1246994 33.5752115, -112.1247211 33.5758791, -112.12436470000002 33.575881, -112.1241856 33.5758824, -112.123852 33.5758852, -112.1236774 33.573766799999994, -112.123446 33.57324129999999, -112.1229745 33.5726436, -112.1229501 33.57262410000001, -112.1211763 33.572215, -112.1211202 33.5719851, -112.1210843 33.5718383, -112.1210139 33.5715584, -112.1209236 33.5711669, -112.12082759999998 33.5707076, -112.1208158 33.5706496, -112.120779 33.5703977, -112.1210396 33.5682794, -112.1212245 33.5676732, -112.1209485 33.56751060000001, -112.1205444 33.567511100000004, -112.1194698 33.5674945, -112.1197123 33.56741736)"
10145523,90,10000271,10000264,329.2841683,transit,99,1,1,50,100,"LINESTRING (-112.1197123 33.56741736, -112.1194698 33.5674945, -112.1193194 33.5674929, -112.1187144 33.5674888, -112.1178435 33.567571, -112.11761570000002 33.567485999999995, -112.1173874 33.567487, -112.1172965 33.5674873, -112.1170363 33.567488299999994, -112.116812 33.56757460000001, -112.11591640000002 33.5674888, -112.1161763 33.56738449)"
10145524,90,10000264,10000255,383.5377923,transit,99,1,1,50,100,"LINESTRING (-112.1161763 33.56738449, -112.11591640000002 33.5674888, -112.1151065 33.567567100000005, -112.1148608 33.5675659, -112.1140333 33.567562, -112.1136611 33.5675603, -112.1131817 33.567558, -112.1125256 33.56755689999999, -112.1117957 33.5675537, -112.11195990000002 33.56743983)"
10145525,90,10000255,10000254,375.354176,transit,99,1,1,50,100,"LINESTRING (-112.11195990000002 33.56743983, -112.1117957 33.5675537, -112.1102878 33.56755020000001, -112.1102086 33.56755029999999, -112.1088983 33.56755, -112.1082517 33.5675493, -112.1077449 33.5675519, -112.1076764 33.56741883)"
10145526,90,10000254,10000266,485.020033,transit,99,1,1,50,100,"LINESTRING (-112.1076764 33.56741883, -112.1077449 33.5675519, -112.1057378 33.5675692, -112.1052196 33.5675738, -112.1050555 33.567575299999994, -112.1033482 33.56758, -112.1028531 33.567585, -112.1025106 33.5675885, -112.1023669 33.56748359)"
10145527,90,10000266,10000253,325.041116,transit,99,1,1,50,100,"LINESTRING (-112.1023669 33.56748359, -112.1025106 33.5675885, -112.1020599 33.567593200000005, -112.1005544 33.5676089, -112.1003341 33.5676115, -112.0996061 33.5676164, -112.099003 33.5676141, -112.0990036 33.56747325)"
10145528,90,10000253,10000252,456.2111424,transit,99,1,1,50,100,"LINESTRING (-112.0990036 33.56747325, -112.099003 33.5676141, -112.0988466 33.5676148, -112.098023 33.5676139, -112.097153 33.5676114, -112.0953769 33.567600899999995, -112.0953741 33.5674676, -112.0945949 33.5674644, -112.0942367 33.5674555, -112.0942447 33.56748471)"
10145529,90,10000252,10000251,791.5682949,transit,99,1,1,50,100,"LINESTRING (-112.0942447 33.56748471, -112.0942367 33.5674555, -112.0945949 33.5674644, -112.0953741 33.5674676, -112.0953769 33.567600899999995, -112.0945371 33.5675939, -112.0936615 33.5675938, -112.0919919 33.5675805, -112.0912727 33.5675789, -112.0909828 33.5675783, -112.0907924 33.5675774, -112.0895572 33.5675827, -112.0895562 33.5674415, -112.0908126 33.567440500000004, -112.0907422 33.56746882)"
10145530,90,10000251,10000250,491.4471683,transit,99,1,1,50,100,"LINESTRING (-112.0907422 33.56746882, -112.0908126 33.567440500000004, -112.0895562 33.5674415, -112.0895572 33.5675827, -112.0891409 33.567574, -112.0874858 33.567569299999995, -112.0874324 33.5681749, -112.0867577 33.5680386, -112.0867616 33.567725700000004, -112.08657209999998 33.56745577)"
10145531,90,10000250,10000263,557.8234386,transit,99,1,1,50,100,"LINESTRING (-112.08657209999998 33.56745577, -112.0867616 33.567725700000004, -112.0867577 33.5680386, -112.0849035 33.568058, -112.0842283 33.5680825, -112.08419209999998 33.567555299999995, -112.0835732 33.567554200000004, -112.082541 33.567555, -112.081723 33.5675694, -112.0816491 33.56746336)"
10145532,90,10000263,10000248,499.231805,transit,99,1,1,50,100,"LINESTRING (-112.0816491 33.56746336, -112.081723 33.5675694, -112.08098259999998 33.5675823, -112.0804051 33.567592299999994, -112.07975890000002 33.5675984, -112.0788871 33.5676146, -112.0779801 33.5676363, -112.07751609999998 33.5676475, -112.0770523 33.5676144, -112.0763493 33.5676766, -112.076566 33.56757754)"
10145533,90,10000248,10002418,288.6458065,transit,99,1,1,50,100,"LINESTRING (-112.076566 33.56757754, -112.0763493 33.5676766, -112.0761361 33.5676811, -112.07458909999998 33.5677146, -112.0739706 33.5677295, -112.0739073 33.56773, -112.073844 33.5677304, -112.0732352 33.5677324, -112.0733103 33.56764542)"
10145534,90,10002418,10000990,722.1850134,transit,99,1,1,50,100,"LINESTRING (-112.0733103 33.56764542, -112.0732352 33.5677324, -112.0717206 33.5677406, -112.0711303 33.5677407, -112.0706439 33.5677407, -112.0706457 33.5659276, -112.0695916 33.565931, -112.0687195 33.5659251, -112.068687 33.5668341, -112.068802 33.567126)"
10145535,90,10000990,10002399,217.3851299,transit,99,1,1,50,100,"LINESTRING (-112.068802 33.567126, -112.068687 33.5668341, -112.0674116 33.5668631, -112.0673993 33.56775220000001, -112.0669044 33.56766399)"
10145536,90,10002399,10001732,273.6376793,transit,99,1,1,50,100,"LINESTRING (-112.0669044 33.56766399, -112.0673993 33.56775220000001, -112.0662668 33.56776179999999, -112.0659779 33.5677811, -112.0652438 33.5679583, -112.0646147 33.5683087, -112.06460049999998 33.56813447)"
10145537,90,10001732,10001748,255.3033656,transit,99,1,1,50,100,"LINESTRING (-112.06460049999998 33.56813447, -112.0646147 33.5683087, -112.0645862 33.568327399999994, -112.0643855 33.5684942, -112.0641992 33.56860820000001, -112.0641447 33.568654200000005, -112.06373 33.5690014, -112.0625967 33.569868, -112.0622928 33.5699455)"
10145538,90,10001748,10001737,335.2129545,transit,99,1,1,50,100,"LINESTRING (-112.0622928 33.5699455, -112.0625967 33.569868, -112.0615024 33.57064570000001, -112.06105490000002 33.5709433, -112.06085690000002 33.5710749, -112.06047 33.5713245, -112.0599324 33.571887700000005, -112.0596577 33.57203141)"
10145539,90,10001737,10001741,447.1839833,transit,99,1,1,50,100,"LINESTRING (-112.0596577 33.57203141, -112.0599324 33.571887700000005, -112.0592532 33.5728403, -112.0580669 33.5745726, -112.0578037 33.5749422, -112.0575209 33.5753698, -112.0573416 33.5753903)"
10145540,90,10001741,10001728,226.6364474,transit,99,1,1,50,100,"LINESTRING (-112.0573416 33.5753903, -112.0575209 33.5753698, -112.0566053 33.5764015, -112.0565406 33.5764427, -112.0563405 33.5765782, -112.0559031 33.5768652, -112.0555414 33.57697454)"
10145541,90,10001728,10001727,311.3149908,transit,99,1,1,50,100,"LINESTRING (-112.0555414 33.57697454, -112.0559031 33.5768652, -112.054423 33.5778436, -112.0541659 33.578058899999995, -112.0537325 33.5784992, -112.0533118 33.5785045, -112.0531524 33.57915442)"
10145542,90,10001727,10001743,565.915517,transit,99,1,1,50,100,"LINESTRING (-112.0531524 33.57915442, -112.0533118 33.5785045, -112.0537325 33.5784992, -112.0529366 33.5803316, -112.0528699 33.580565, -112.0528622 33.5805893, -112.0526967 33.5809759, -112.0520273 33.5819195, -112.0517551 33.5822737, -112.0513895 33.58276470000001, -112.0511445 33.582859)"
10145543,90,10001743,10001731,402.3752211,transit,99,1,1,50,100,"LINESTRING (-112.0511445 33.582859, -112.0513895 33.58276470000001, -112.0506784 33.5839547, -112.0500071 33.5850318, -112.0495183 33.5856923, -112.0492181 33.5855348, -112.0491777 33.58590721)"
10145544,90,10001731,10001744,365.889096,transit,99,1,1,50,100,"LINESTRING (-112.0491777 33.58590721, -112.0492181 33.5855348, -112.0495183 33.5856923, -112.0488406 33.5866576, -112.04844540000002 33.5875125, -112.0479986 33.5883945, -112.0480533 33.58797998)"
10145545,90,10001744,10001724,297.5563519,transit,99,1,1,50,100,"LINESTRING (-112.0480533 33.58797998, -112.0479986 33.5883945, -112.0473805 33.589029499999995, -112.0463245 33.5896384, -112.0458063 33.5891439, -112.0452553 33.58987744)"
10145546,90,10001724,10001747,593.3017344,transit,99,1,1,50,100,"LINESTRING (-112.0452553 33.58987744, -112.0458063 33.5891439, -112.0463245 33.5896384, -112.0441559 33.590545899999995, -112.04349369999998 33.5911387, -112.0433653 33.5912886, -112.0431614 33.5915746, -112.0424603 33.5926155, -112.0419039 33.59299561)"
10145547,90,10001747,10001726,839.6061823,transit,99,1,1,50,100,"LINESTRING (-112.0419039 33.59299561, -112.0424603 33.5926155, -112.0385716 33.59604960000001, -112.0379616 33.5968546, -112.0377674 33.5967599, -112.0367625 33.5967084, -112.0367597 33.5968687, -112.03765959999998 33.596905, -112.037499 33.59720135)"
10145548,90,10001726,10001738,426.0691371,transit,99,1,1,50,100,"LINESTRING (-112.037499 33.59720135, -112.03765959999998 33.596905, -112.0379616 33.5968546, -112.0375577 33.597685299999995, -112.0372987 33.599275, -112.0372439 33.5997536, -112.037186 33.6004565, -112.0369912 33.60071599)"
10145549,90,10001738,10001746,474.6705943,transit,99,1,1,50,100,"LINESTRING (-112.0369912 33.60071599, -112.037186 33.6004565, -112.0369334 33.6023923, -112.0367914 33.603569, -112.0367244 33.6041294, -112.03665990000002 33.60470220000001, -112.0365164 33.60463651)"
10145550,90,10001746,10001733,498.0322105,transit,99,1,1,50,100,"LINESTRING (-112.0365164 33.60463651, -112.03665990000002 33.60470220000001, -112.03659340000002 33.6052943, -112.036177 33.6091625, -112.0359939 33.60946896)"
10145551,90,10001733,10001745,308.9594104,transit,99,1,1,50,100,"LINESTRING (-112.0359939 33.60946896, -112.036177 33.6091625, -112.0358986 33.6108024, -112.0357543 33.6113428, -112.0355855 33.6118925, -112.0354156 33.61190399)"
10145552,90,10001745,10001722,250.411625,transit,99,1,1,50,100,"LINESTRING (-112.0354156 33.61190399, -112.0355855 33.6118925, -112.0348721 33.61406420000001, -112.0346463 33.61426148)"
10145553,90,10001722,10001729,850.2138819,transit,99,1,1,50,100,"LINESTRING (-112.0346463 33.61426148, -112.0348721 33.61406420000001, -112.0340139 33.616318799999995, -112.033974 33.6163771, -112.0317273 33.618023, -112.0306374 33.620301, -112.0306407 33.620428600000004, -112.030502 33.62083809)"
10145554,90,10001729,10001742,310.5674988,transit,99,1,1,50,100,"LINESTRING (-112.030502 33.62083809, -112.0306407 33.620428600000004, -112.0307088 33.6232201, -112.0305419 33.62365668)"
10145555,90,10001742,10001735,403.177826,transit,99,1,1,50,100,"LINESTRING (-112.0305419 33.62365668, -112.0307088 33.6232201, -112.0307064 33.625668299999994, -112.0307051 33.6262839, -112.0307048 33.6268453, -112.030561 33.62668148)"
10145556,90,10001735,10006271,636.6442479,transit,99,1,1,50,100,"LINESTRING (-112.030561 33.62668148, -112.0307048 33.6268453, -112.0307239 33.62886029999999, -112.03077079999998 33.6305908, -112.0307694 33.630998299999995, -112.0307863 33.6318706, -112.0307787 33.6327278, -112.0306115 33.63231361)"
10145557,90,10006271,10001734,311.2874184,transit,99,1,1,50,100,"LINESTRING (-112.0306115 33.63231361, -112.0307787 33.6327278, -112.0307737 33.6329824, -112.0307781 33.6331848, -112.0307777 33.633273700000004, -112.0307784 33.633391, -112.0307805 33.6337472, -112.0307904 33.634274100000006, -112.0307928 33.634638200000005, -112.0307942 33.6352232, -112.0307939 33.635670000000005, -112.0306361 33.63580419)"
10145558,90,10001734,10001725,566.2517148,transit,99,1,1,50,100,"LINESTRING (-112.0306361 33.63580419, -112.0307939 33.635670000000005, -112.0307953 33.63605560000001, -112.0308295 33.6376401, -112.0308616 33.6396036, -112.030857 33.6405015, -112.03086090000002 33.6409203, -112.0306426 33.64092752)"
10145559,90,10001725,10001749,459.1226586,transit,99,1,1,50,100,"LINESTRING (-112.0306426 33.64092752, -112.03086090000002 33.6409203, -112.0308616 33.6412739, -112.0308669 33.6418784, -112.030865 33.642681, -112.0308616 33.6431362, -112.03086090000002 33.643229, -112.0308633 33.643674299999994, -112.0308709 33.6450486, -112.0307179 33.64544218)"
10145560,90,10001749,10001736,364.9348924,transit,99,1,1,50,100,"LINESTRING (-112.0307179 33.64544218, -112.0308709 33.6450486, -112.0308709 33.6459691, -112.0308714 33.6460747, -112.0308701 33.6463706, -112.0308682 33.6472079, -112.0308627 33.6477671, -112.0308679 33.64832979999999, -112.0307103 33.64824942)"
10145561,90,10001736,10001739,340.891924,transit,99,1,1,50,100,"LINESTRING (-112.0307103 33.64824942, -112.0308679 33.64832979999999, -112.0308693 33.6490485, -112.0308715 33.6493191, -112.0308699 33.6495826, -112.03086299999998 33.6504442, -112.0308628 33.650530700000004, -112.0308606 33.651394700000004, -112.0307083 33.65168979)"
10145562,90,10001739,10006701,500.0050607,transit,99,1,1,50,100,"LINESTRING (-112.0307083 33.65168979, -112.0308606 33.651394700000004, -112.0308555 33.653326, -112.0308606 33.6535404, -112.0308742 33.6541126, -112.0308844 33.6544255, -112.03087759999998 33.6550331, -112.0308819 33.6558903, -112.0306986 33.65571682)"
10145563,90,10006701,10006702,307.4306914,transit,99,1,1,50,100,"LINESTRING (-112.0306986 33.65571682, -112.0308819 33.6558903, -112.0308709 33.6572165, -112.030881 33.6580571, -112.030881 33.658654299999995, -112.0306969 33.65904893)"
10145564,90,10006702,10006703,455.6888233,transit,99,1,1,50,100,"LINESTRING (-112.0306969 33.65904893, -112.030881 33.658654299999995, -112.030906 33.659896100000005, -112.0309261 33.660956899999995, -112.0308896 33.6617213, -112.03083490000002 33.6622861, -112.0307781 33.662657700000004, -112.0307647 33.6627451, -112.03058590000002 33.662709)"
10145565,90,10006703,10006704,1061.149481,transit,99,1,1,50,100,"LINESTRING (-112.03058590000002 33.662709, -112.0307647 33.6627451, -112.0307479 33.6628549, -112.0304906 33.6639002, -112.0303364 33.6644616, -112.0302213 33.664842799999995, -112.0301679 33.6650198, -112.030083 33.666829799999995, -112.0305301 33.6687174, -112.0307304 33.6695636, -112.0308354 33.669563000000004, -112.0309285 33.6695625, -112.0307229 33.66867070000001, -112.030244 33.6672148, -112.029973 33.66724889)"
10145566,90,10006704,10006705,437.7831057,transit,99,1,1,50,100,"LINESTRING (-112.029973 33.66724889, -112.030244 33.6672148, -112.030083 33.666829799999995, -112.0305301 33.6687174, -112.0307304 33.6695636, -112.0308295 33.6702815, -112.030668 33.669987)"
10145567,90,10006705,10007433,775.0266491,transit,99,1,1,50,100,"LINESTRING (-112.030668 33.669987, -112.0308295 33.6702815, -112.0308708 33.6708104, -112.030887 33.671203600000005, -112.0308898 33.671291, -112.0308924 33.6714859, -112.0308973 33.6718615, -112.030899 33.6720015, -112.0309927 33.6723061, -112.03090559999998 33.6725584, -112.0309036 33.6726989, -112.0309099 33.672921200000005, -112.0309173 33.6732419, -112.0309351 33.673813, -112.0309442 33.674105700000005, -112.0309748 33.6759021, -112.0309772 33.6763644, -112.0310644 33.6768473, -112.0303539 33.6768449, -112.0304663 33.67677013)"
10146257,90,10003620,10000003,622.3420554,transit,99,1,1,50,100,"LINESTRING (-112.2031329 33.56673535, -112.2028826 33.566391499999995, -112.2029478 33.567157, -112.2029474 33.5656578, -112.2029478 33.56541170000001, -112.2029488 33.563579100000005, -112.20145359999998 33.563596999999994, -112.2009471 33.56353253)"
10146258,90,10000003,10000551,652.6915456,transit,99,1,1,50,100,"LINESTRING (-112.2009471 33.56353253, -112.20145359999998 33.563596999999994, -112.2014741 33.564041700000004, -112.2005529 33.564059, -112.20069840000002 33.565232, -112.2005652 33.565906899999995, -112.1997874 33.5659223, -112.1992364 33.5659356, -112.1992619 33.566627000000004, -112.1992803 33.567232399999995, -112.1988205 33.5672419, -112.1983055 33.56716233)"
10146259,90,10000551,10000550,413.2458297,transit,99,1,1,50,100,"LINESTRING (-112.1983055 33.56716233, -112.1988205 33.5672419, -112.1971735 33.56727720000001, -112.1954236 33.5673119, -112.1949616 33.5673204, -112.1943625 33.5673336, -112.1944404 33.56724279)"
10146260,90,10000550,10000549,391.5300275,transit,99,1,1,50,100,"LINESTRING (-112.1944404 33.56724279, -112.1943625 33.5673336, -112.1911475 33.5673949, -112.190619 33.5674075, -112.1901383 33.567418700000005, -112.1899182 33.56732324)"
10146261,90,10000549,10000548,669.5238267,transit,99,1,1,50,100,"LINESTRING (-112.1899182 33.56732324, -112.1901383 33.567418700000005, -112.18917240000002 33.5674427, -112.1890448 33.5674458, -112.1883133 33.5674625, -112.1876976 33.567437, -112.1871217 33.567446600000004, -112.1863043 33.567513, -112.18492720000002 33.5674599, -112.1844767 33.567459, -112.1840977 33.567500200000005, -112.1852581 33.5675656, -112.1853673 33.5675664, -112.185529 33.567374)"
10146262,90,10000548,10000547,559.9541421,transit,99,1,1,50,100,"LINESTRING (-112.185529 33.567374, -112.1853673 33.5675664, -112.1863043 33.567513, -112.18492720000002 33.5674599, -112.1844767 33.567459, -112.1840977 33.567500200000005, -112.1839351 33.5674982, -112.182906 33.567499100000006, -112.1819696 33.567494, -112.1810781 33.5674927, -112.1815122 33.56740593)"
10146263,90,10000547,10000546,365.5353011,transit,99,1,1,50,100,"LINESTRING (-112.1815122 33.56740593, -112.1810781 33.5674927, -112.1810515 33.5674927, -112.1801493 33.567490500000005, -112.1794484 33.5674896, -112.1793263 33.5674902, -112.1785652 33.5674857, -112.1785076 33.5674852, -112.178059 33.567482, -112.1776399 33.5674821, -112.1771336 33.5674817, -112.1768746 33.56739699)"
10146264,90,10000546,10000545,364.6672167,transit,99,1,1,50,100,"LINESTRING (-112.1768746 33.56739699, -112.1771336 33.5674817, -112.1764926 33.5674857, -112.1757213 33.5674846, -112.1735127 33.567482500000004, -112.1731981 33.5674833, -112.1731759 33.56740146)"
10146265,90,10000545,10000544,593.0662143,transit,99,1,1,50,100,"LINESTRING (-112.1731759 33.56740146, -112.1731981 33.5674833, -112.1728669 33.5674841, -112.1726406 33.5674847, -112.1720886 33.5674881, -112.1716038 33.5674871, -112.17134070000002 33.5674877, -112.1707216 33.5674894, -112.17028909999998 33.5674908, -112.1697649 33.5674365, -112.1690213 33.5674921, -112.1673842 33.567478200000004, -112.1680604 33.567547999999995, -112.1684149 33.567359)"
10146266,90,10000544,10000543,550.9852799,transit,99,1,1,50,100,"LINESTRING (-112.1684149 33.567359, -112.1680604 33.567547999999995, -112.1690213 33.5674921, -112.1673842 33.567478200000004, -112.16586770000002 33.5674895, -112.1653608 33.5674872, -112.1647555 33.56749, -112.1646634 33.5674921, -112.1639083 33.5674881, -112.1640242 33.56739699)"
10146267,90,10000543,10000541,378.2905188,transit,99,1,1,50,100,"LINESTRING (-112.1640242 33.56739699, -112.1639083 33.5674881, -112.1608184 33.5674948, -112.160311 33.5674928, -112.1598257 33.5674936, -112.1599258 33.56740593)"
10146268,90,10000541,10000540,356.9156808,transit,99,1,1,50,100,"LINESTRING (-112.1599258 33.56740593, -112.1598257 33.5674936, -112.155974 33.5674994, -112.1556074 33.56739699)"
10146269,90,10000540,10000552,217.5813611,transit,99,1,1,50,100,"LINESTRING (-112.1556074 33.56739699, -112.155974 33.5674994, -112.1540389 33.567504799999995, -112.1536263 33.5675059, -112.1533704 33.56740146)"
10146270,90,10000552,10000262,184.2373263,transit,99,1,1,50,100,"LINESTRING (-112.1533704 33.56740146, -112.1536263 33.5675059, -112.15250259999998 33.5674529, -112.15165890000002 33.567506200000004, -112.1512094 33.56740432)"
10146382,90,10005535,10003424,412.8539133,transit,99,1,1,50,100,"LINESTRING (-112.1492288 33.5676163, -112.1490156 33.567654, -112.1485225 33.567654, -112.1485247 33.5675009, -112.15065990000002 33.5675027, -112.15165890000002 33.567506200000004, -112.15165790000002 33.5669692, -112.1518229 33.56706413)"
10149194,106,10000604,10000603,176.2316025,transit,99,1,1,50,100,"LINESTRING (-112.2720786 33.58022677, -112.271951 33.580341600000004, -112.2717013 33.5803474, -112.2714804 33.5803552, -112.27124270000002 33.5803644, -112.2701353 33.5803979, -112.2700506 33.5804005, -112.269617 33.58030729)"
10149195,106,10000603,10000602,447.693453,transit,99,1,1,50,100,"LINESTRING (-112.269617 33.58030729, -112.2700506 33.5804005, -112.2682739 33.5804549, -112.2670914 33.580487899999994, -112.2660148 33.5805228, -112.2652218 33.5805454, -112.2649073 33.58043633)"
10149196,106,10000602,10000601,1048.399113,transit,99,1,1,50,100,"LINESTRING (-112.2649073 33.58043633, -112.2652218 33.5805454, -112.2642584 33.580574799999994, -112.2638992 33.5805838, -112.2635116 33.5805955, -112.2623938 33.5806293, -112.2606269 33.580593799999995, -112.2600871 33.5806045, -112.25981609999998 33.5806127, -112.259003 33.5806369, -112.2587239 33.5806505, -112.2580588 33.5806779, -112.2579023 33.580685700000004, -112.2568565 33.580735700000005, -112.25637890000002 33.580807, -112.2560168 33.58081660000001, -112.2555507 33.5808289, -112.2550293 33.580839000000005, -112.25454740000002 33.580846, -112.2539425 33.5808548, -112.254177 33.58074243)"
10149197,106,10000601,10000599,370.0805487,transit,99,1,1,50,100,"LINESTRING (-112.254177 33.58074243, -112.2539425 33.5808548, -112.2535389 33.5808576, -112.2532448 33.5808597, -112.2528406 33.5808646, -112.2518345 33.5808669, -112.2514054 33.580871, -112.25069750000002 33.58087800000001, -112.2503995 33.5808799, -112.2501581 33.5808816, -112.24994840000002 33.580883, -112.2495648 33.58078026)"
10149198,106,10000599,10000598,378.852142,transit,99,1,1,50,100,"LINESTRING (-112.2495648 33.58078026, -112.24994840000002 33.580883, -112.2470505 33.5809145, -112.2468282 33.5809151, -112.2463005 33.5809166, -112.245769 33.5809213, -112.2459042 33.58081683)"
10149199,106,10000598,10000597,672.0817361,transit,99,1,1,50,100,"LINESTRING (-112.2459042 33.58081683, -112.245769 33.5809213, -112.2455608 33.5809225, -112.243765 33.580937799999994, -112.2425152 33.580946399999995, -112.2420378 33.5810033, -112.241639 33.5812913, -112.2397088 33.5816687, -112.2396139 33.58167, -112.23883870000002 33.5817265, -112.2391883 33.58155317)"
10149200,106,10000597,10000607,235.3164048,transit,99,1,1,50,100,"LINESTRING (-112.2391883 33.58155317, -112.23883870000002 33.5817265, -112.2384462 33.5820755, -112.2377155 33.5825357, -112.237205 33.5829398, -112.2368633 33.582657, -112.2369151 33.5824841)"
10149201,106,10000607,10000596,391.8163358,transit,99,1,1,50,100,"LINESTRING (-112.2369151 33.5824841, -112.2368633 33.582657, -112.2366521 33.5824874, -112.236523 33.5823816, -112.2363785 33.582263299999994, -112.2359535 33.5819135, -112.23541609999998 33.5814621, -112.2351467 33.5812787, -112.2345676 33.5811113, -112.2333462 33.5810889, -112.233006 33.580997)"
10149202,106,10000596,10007733,231.4658464,transit,99,1,1,50,100,"LINESTRING (-112.233006 33.580997, -112.2333462 33.5810889, -112.2323143 33.581098, -112.2322481 33.5811009, -112.232145 33.5811015, -112.2315885 33.581104700000004, -112.230849 33.5811281, -112.2310937 33.58097091)"
10149203,106,10007733,10000595,233.2159093,transit,99,1,1,50,100,"LINESTRING (-112.2310937 33.58097091, -112.230849 33.5811281, -112.2303034 33.5811444, -112.230221 33.5811474, -112.2294982 33.5811735, -112.2289902 33.58119129999999, -112.2283339 33.5812099, -112.2283305 33.581062100000004)"
10149204,106,10000595,10000594,342.810368,transit,99,1,1,50,100,"LINESTRING (-112.2283305 33.581062100000004, -112.2283339 33.5812099, -112.2279035 33.5812187, -112.2261236 33.5812546, -112.224635 33.581289700000006, -112.2244129 33.58117936)"
10149205,106,10000594,10000609,338.8398013,transit,99,1,1,50,100,"LINESTRING (-112.2244129 33.58117936, -112.224635 33.581289700000006, -112.2232139 33.5813218, -112.2217955 33.5813604, -112.2209965 33.581322799999995, -112.2208016 33.58126933)"
10149206,106,10000609,10000593,115.3872335,transit,99,1,1,50,100,"LINESTRING (-112.2208016 33.58126933, -112.2209965 33.581322799999995, -112.22026 33.581404, -112.2195627 33.5813495, -112.219626 33.58127955)"
10149207,106,10000593,10000592,806.4735275,transit,99,1,1,50,100,"LINESTRING (-112.219626 33.58127955, -112.2195627 33.5813495, -112.21931409999998 33.581356, -112.21927209999998 33.5813571, -112.219148 33.581360100000005, -112.21899009999998 33.581364, -112.21856 33.5814302, -112.2174279 33.5814432, -112.2143869 33.5814977, -112.213387 33.581515100000004, -112.2122346 33.581534600000005, -112.2115565 33.581546100000004, -112.2108812 33.58156, -112.21117959999998 33.58144166)"
